gvkey,fs_month
10559,A-Dec
10560,A-Dec
10561,A-Sep
10562,A-Dec
10563,A-Feb
10564,A-Dec
10565,A-Mar
10566,A-Dec
10567,A-Dec
10568,A-Mar
10570,A-Dec
10571,A-Dec
10572,A-Dec
10574,A-Dec
10576,A-Dec
10577,A-Aug
10578,A-Jun
10579,A-Dec
10580,A-Dec
10581,A-Dec
10582,A-Mar
10583,A-Dec
10584,A-Dec
10586,A-Dec
10587,A-Sep
10588,A-Dec
10589,A-Jun
10590,A-Dec
10591,A-May
10592,A-Dec
10593,A-Oct
10594,A-Oct
10595,A-Jun
10597,A-Mar
10599,A-Nov
10600,A-Aug
10601,A-Dec
10602,A-Sep
10603,A-Dec
10605,A-Apr
10607,A-Aug
10608,A-Dec
10609,A-Dec
10610,A-Jun
10611,A-Mar
10612,A-Feb
10613,A-Jul
10614,A-Dec
10615,A-Dec
10617,A-Dec
10621,A-Dec
10622,A-Mar
10623,A-Dec
10625,A-Dec
10626,A-Aug
10629,A-Dec
10630,A-Nov
10631,A-Dec
10632,A-Dec
10633,A-Dec
10634,A-Feb
10635,A-Sep
10637,A-Dec
10638,A-Dec
10639,A-Jan
10640,A-Dec
10642,A-Apr
10645,A-Dec
10647,A-Dec
10648,A-Jan
10649,A-Dec
10650,A-Jun
10654,A-Dec
10655,A-Oct
10656,A-Dec
10657,A-Dec
10658,A-Dec
10659,A-Dec
10660,A-Jun
10663,A-Dec
10664,A-Dec
10665,A-Dec
10666,A-Apr
10669,A-Dec
10670,A-Dec
10671,A-Dec
10672,A-Dec
10673,A-Dec
10674,A-Dec
10675,A-Jan
10676,A-Dec
10677,A-Dec
10678,A-Dec
10681,A-Dec
10683,A-Nov
10684,A-Jun
10685,A-Mar
10686,A-Jun
10689,A-Dec
10690,A-Dec
10692,A-Mar
10694,A-Aug
10695,A-Nov
10697,A-Dec
10698,A-Dec
10699,A-Dec
10703,A-Feb
10705,A-Dec
10706,A-Oct
10707,A-Aug
10708,A-Jun
10709,A-Dec
10710,A-Jun
10711,A-Dec
10712,A-Dec
10713,A-Dec
10714,A-Dec
10715,A-Dec
10717,A-Sep
10719,A-Dec
10720,A-Dec
10721,A-Dec
10722,A-Jul
10723,A-Dec
10725,A-Jun
10726,A-Dec
10727,A-Dec
10728,A-Dec
10730,A-Dec
10731,A-Dec
10732,A-Dec
10733,A-Dec
10734,A-Sep
10736,A-Dec
10739,A-Oct
10740,A-Jun
10741,A-Dec
10742,A-Apr
10747,A-Aug
10750,A-Dec
10751,A-Dec
10752,A-Dec
10754,A-Dec
10755,A-Dec
10756,A-Mar
10757,A-Dec
10758,A-Dec
10759,A-Dec
10765,A-Nov
10766,A-Dec
10767,A-Dec
10768,A-Jun
10769,A-Dec
10770,A-Dec
10771,A-Oct
10775,A-Nov
10776,A-Dec
10777,A-Jun
10778,A-Dec
10779,A-Jan
10780,A-Oct
10783,A-Dec
10785,A-Oct
10786,A-Sep
10788,A-Jun
10789,A-Dec
10790,A-Dec
10793,A-Sep
10795,A-Dec
10798,A-Dec
10802,A-Feb
10803,A-Dec
10804,A-Sep
10805,A-Dec
10808,A-Jul
10810,A-Dec
10811,A-Dec
10812,A-Nov
10814,A-Mar
10815,A-Dec
10816,A-Dec
10817,A-Dec
10819,A-Dec
10820,A-Dec
10821,A-Dec
10822,A-Jun
10823,A-Dec
10824,A-Sep
10825,A-Sep
10826,A-Apr
10830,A-Dec
10831,A-Feb
10836,A-Sep
10837,A-Dec
10839,A-Jun
10840,A-Aug
10841,A-Jan
10842,A-Oct
10843,A-Dec
10845,A-Dec
10846,A-Dec
10849,A-Dec
10850,A-Dec
10851,A-Dec
10852,A-Jul
10853,A-Dec
10855,A-Dec
10857,A-Dec
10858,A-Dec
10859,A-Jun
10860,A-Dec
10861,A-Dec
10863,A-Dec
10864,A-Dec
10867,A-Dec
10868,A-Dec
10869,A-Dec
10870,A-Dec
10872,A-Dec
10873,A-Dec
10874,A-Dec
10876,A-Apr
10877,A-Dec
10878,A-Nov
10879,A-Jun
10881,A-Mar
10883,A-Dec
10885,A-May
10888,A-Dec
10889,A-Dec
10890,A-Dec
10894,A-Dec
10895,A-Jan
10896,A-Dec
10897,A-Dec
10899,A-Feb
10900,A-Dec
10901,A-Sep
10903,A-Dec
10904,A-Dec
10905,A-Dec
10906,A-Dec
10907,A-Sep
10908,A-Dec
10909,A-Dec
10910,A-Dec
10913,A-Jan
10914,A-Dec
10915,A-Jun
10916,A-Dec
10919,A-Jan
10920,A-Dec
10921,A-Dec
10924,A-Dec
10925,A-Dec
10928,A-Oct
10930,A-Dec
10931,A-Dec
10934,A-Apr
10935,A-Jun
10936,A-Feb
10937,A-Jun
10942,A-Sep
10943,A-Dec
10945,A-Nov
10946,A-Dec
10948,A-Dec
10949,A-Jul
10951,A-Mar
10952,A-Dec
10953,A-Dec
10954,A-Dec
10955,A-Dec
10957,A-Aug
10958,A-Mar
10959,A-Dec
10961,A-Apr
10962,A-Dec
10964,A-Dec
10965,A-Dec
10966,A-Nov
10967,A-Dec
10968,A-Dec
10970,A-Dec
10972,A-Dec
10973,A-Oct
10974,A-Dec
10975,A-Dec
10978,A-Dec
10979,A-Dec
10980,A-Dec
10982,A-Oct
10983,A-Dec
10984,A-Dec
10985,A-Dec
10986,A-Dec
10987,A-Dec
10988,A-Dec
10989,A-Mar
10990,A-Dec
10992,A-Dec
10993,A-Dec
10994,A-Sep
10995,A-Nov
10996,A-Jan
10997,A-Dec
10998,A-Aug
10999,A-Dec
11001,A-Jan
11003,A-Feb
11006,A-Dec
11008,A-Nov
11009,A-Jul
11013,A-May
11014,A-Dec
11015,A-Apr
11018,A-Jul
11022,A-Jan
11024,A-Oct
11025,A-Jan
11027,A-Mar
11028,A-Dec
11029,A-Dec
11031,A-Dec
11032,A-Dec
11034,A-Dec
11035,A-Jul
11037,A-Dec
11038,A-Dec
11039,A-Dec
11040,A-Dec
11042,A-Dec
11044,A-Dec
11045,A-Jun
11048,A-Oct
11049,A-Dec
11050,A-Oct
11051,A-Dec
11052,A-Dec
11053,A-Dec
11054,A-Dec
11055,A-Dec
11056,A-Dec
11058,A-Oct
11059,A-Oct
11060,A-Dec
11061,A-Dec
11062,A-Dec
11063,A-Dec
11064,A-Jun
11065,A-Dec
11066,A-Jun
11067,A-Sep
11068,A-May
11071,A-Aug
11072,A-Apr
11074,A-Jun
11076,A-Apr
11077,A-Oct
11078,A-Dec
11079,A-Dec
11080,A-Dec
11081,A-Dec
11082,A-Dec
11083,A-Dec
11084,A-May
11085,A-Mar
11086,A-Aug
11088,A-Dec
11089,A-Nov
11090,A-Dec
11092,A-Jun
11094,A-Dec
11096,A-Oct
11098,A-Apr
11099,A-Apr
11100,A-Dec
11101,A-Dec
11102,A-Mar
11104,A-Dec
11106,A-Mar
11107,A-Dec
11109,A-Sep
11113,A-Dec
11114,A-Sep
11115,A-Sep
11117,A-Jan
11118,A-Apr
11119,A-Jun
11121,A-Dec
11122,A-Dec
11123,A-Jun
11125,A-Dec
11126,A-Apr
11128,A-Sep
11129,A-Dec
11130,A-Dec
11131,A-May
11132,A-Sep
11133,A-Dec
11134,A-Jun
11135,A-Mar
11136,A-Jun
11137,A-Jun
11138,A-Dec
11139,A-Sep
11140,A-Dec
11141,A-Jun
11142,A-Dec
11143,A-Feb
11144,A-Apr
11145,A-Mar
11148,A-Sep
11151,A-Dec
11152,A-Apr
11153,A-Mar
11155,A-Dec
11157,A-Mar
11159,A-Dec
11160,A-Dec
11161,A-Sep
11162,A-Oct
11163,A-Dec
11164,A-Dec
11165,A-Mar
11166,A-Dec
11167,A-Nov
11168,A-Jun
11169,A-Feb
11170,A-Jul
11171,A-Sep
11172,A-Jun
11173,A-Dec
11174,A-Dec
11175,A-Dec
11178,A-Jul
11181,A-Mar
11182,A-Sep
11185,A-Jan
11186,A-Dec
11188,A-Dec
11189,A-Dec
11193,A-Nov
11194,A-Oct
11196,A-Dec
11197,A-Dec
11198,A-Mar
11199,A-Mar
11201,A-Apr
11203,A-Dec
11204,A-Jun
11205,A-Dec
11206,A-Dec
11208,A-Dec
11209,A-Nov
11211,A-Dec
11213,A-Oct
11214,A-May
11215,A-Jan
11217,A-Dec
11218,A-Dec
11219,A-Dec
11221,A-Dec
11222,A-Dec
11223,A-Dec
11224,A-Dec
11225,A-Dec
11226,A-Dec
11227,A-Dec
11228,A-Dec
11229,A-Nov
11230,A-Jan
11233,A-Jul
11234,A-Aug
11236,A-Dec
11237,A-Dec
11238,A-Sep
11239,A-Feb
11240,A-Dec
11241,A-Dec
11242,A-Feb
11243,A-Dec
11244,A-Dec
11245,A-Dec
11247,A-Dec
11248,A-Aug
11249,A-Dec
11252,A-Dec
11254,A-Dec
11255,A-Dec
11256,A-Apr
11257,A-Dec
11258,A-Dec
11259,A-Jan
11260,A-Dec
11261,A-Dec
11262,A-Jun
11263,A-Dec
11265,A-Oct
11268,A-Jan
11269,A-Dec
11271,A-Jul
11273,A-Dec
11274,A-Aug
11280,A-Dec
11282,A-Dec
11284,A-Dec
11285,A-Dec
11287,A-Dec
11288,A-Dec
11289,A-Mar
11291,A-Dec
11294,A-Dec
11297,A-Jul
11298,A-Dec
11300,A-Dec
11301,A-Dec
11302,A-Aug
11303,A-Sep
11304,A-Dec
11306,A-Dec
11308,A-Dec
11312,A-Dec
11316,A-Dec
11317,A-Sep
11318,A-Jun
11319,A-Dec
11321,A-Dec
11322,A-Jun
11323,A-Dec
11324,A-Dec
11325,A-Dec
11327,A-Dec
11331,A-Jan
11333,A-Mar
11334,A-Dec
11335,A-Dec
11338,A-Dec
11339,A-Jun
11343,A-Dec
11344,A-Dec
11345,A-Jan
11347,A-Dec
11348,A-Jan
11350,A-Dec
11351,A-Jun
11352,A-Apr
11354,A-Jun
11357,A-Jun
11358,A-Jan
11359,A-Dec
11360,A-Jun
11361,A-Dec
11363,A-Mar
11366,A-Dec
11369,A-Dec
11371,A-Dec
11373,A-Jun
11374,A-Dec
11375,A-Nov
11376,A-Dec
11378,A-Dec
11380,A-Dec
11381,A-Nov
11383,A-Dec
11384,A-Dec
11385,A-Mar
11386,A-Dec
11387,A-Jun
11389,A-Dec
11391,A-Dec
11392,A-Dec
11393,A-Oct
11396,A-Dec
11397,A-Dec
11398,A-Dec
11399,A-Jun
11402,A-Dec
11403,A-Dec
11404,A-Sep
11405,A-Dec
11406,A-Dec
11408,A-Sep
11409,A-Dec
11412,A-Jun
11413,A-Dec
11415,A-Dec
11416,A-Dec
11417,A-Dec
11419,A-Dec
11421,A-Dec
11422,A-Dec
11423,A-Dec
11424,A-Feb
11427,A-Dec
11428,A-Dec
11429,A-Jun
11430,A-Dec
11435,A-Dec
11436,A-Dec
11437,A-Jun
11440,A-Dec
11441,A-Dec
11443,A-Dec
11444,A-Oct
11445,A-Sep
11447,A-May
11448,A-Dec
11449,A-Sep
11451,A-Dec
11452,A-Jun
11453,A-Mar
11454,A-Dec
11455,A-Dec
11456,A-Dec
11457,A-Dec
11459,A-Dec
11460,A-Dec
11461,A-Dec
11462,A-Dec
11464,A-Jun
11465,A-Dec
11466,A-Dec
11469,A-Dec
11473,A-Jun
11475,A-Dec
11477,A-Apr
11478,A-Dec
11480,A-Mar
11482,A-Dec
11483,A-Oct
11484,A-Mar
11485,A-Dec
11486,A-Jan
11487,A-Dec
11488,A-Jun
11489,A-Jan
11491,A-Jan
11492,A-Dec
11493,A-Jan
11494,A-Dec
11496,A-Apr
11497,A-Oct
11498,A-Oct
11499,A-Apr
11500,A-Dec
11501,A-Mar
11502,A-Dec
11503,A-Dec
11506,A-Dec
11507,A-Dec
11508,A-Jul
11510,A-Mar
11513,A-Dec
11514,A-Dec
11516,A-Dec
11518,A-Jan
11519,A-Jul
11520,A-Dec
11524,A-Jul
11528,A-Nov
11530,A-Dec
11531,A-Dec
11532,A-Dec
11533,A-Apr
11534,A-Jan
11535,A-Jun
11536,A-Mar
11538,A-Dec
11541,A-Dec
11544,A-Dec
11545,A-Apr
11546,A-Dec
11548,A-Dec
11550,A-Dec
11552,A-Dec
11553,A-Dec
11554,A-Dec
11555,A-Dec
11556,A-Dec
11557,A-Dec
11558,A-Dec
11559,A-Dec
11560,A-Dec
11562,A-Dec
11563,A-May
11564,A-Dec
11565,A-Dec
11566,A-Dec
11567,A-Dec
11568,A-Dec
11570,A-Jun
11572,A-Dec
11573,A-Sep
11576,A-Dec
11577,A-Dec
11578,A-Dec
11579,A-Jan
11580,A-Sep
11581,A-Jan
11582,A-Dec
11583,A-Jan
11584,A-Jan
11585,A-Aug
11586,A-Mar
11587,A-Dec
11588,A-Dec
11589,A-Mar
11590,A-Dec
11591,A-Feb
11592,A-Oct
11593,A-May
11594,A-Jul
11595,A-Jan
11597,A-Dec
11598,A-Dec
11600,A-May
11602,A-Dec
11603,A-Dec
11604,A-Apr
11605,A-Jun
11606,A-Mar
11607,A-Dec
11608,A-Apr
11609,A-Dec
11610,A-Dec
11611,A-Dec
11612,A-Mar
11613,A-Dec
11617,A-Oct
11618,A-Dec
11619,A-Dec
11620,A-Mar
11621,A-Sep
11622,A-Dec
11623,A-Apr
11626,A-Dec
11627,A-Sep
11628,A-Dec
11629,A-Jun
11630,A-Dec
11631,A-Dec
11636,A-Dec
11638,A-Mar
11639,A-Aug
11640,A-Jun
11641,A-Sep
11645,A-Jun
11646,A-Dec
11647,A-Oct
11648,A-Dec
11649,A-Dec
11651,A-Dec
11654,A-Dec
11657,A-Dec
11660,A-Dec
11661,A-Aug
11663,A-Mar
11665,A-Dec
11666,A-Sep
11668,A-Dec
11672,A-Jan
11673,A-Jun
11678,A-Dec
11679,A-Dec
11681,A-Dec
11682,A-Mar
11683,A-Dec
11684,A-Dec
11685,A-Dec
11686,A-Jan
11687,A-Dec
11688,A-Feb
11690,A-Dec
11691,A-Mar
11692,A-Mar
11693,A-Dec
11694,A-Jun
11696,A-Dec
11697,A-Dec
11698,A-Dec
11699,A-Mar
11700,A-Sep
11702,A-Jun
11704,A-Dec
11705,A-Apr
11706,A-Jun
11707,A-Jun
11708,A-Dec
11709,A-Dec
11710,A-Aug
11711,A-Jun
11712,A-Dec
11713,A-May
11714,A-Sep
11715,A-Jun
11716,A-Dec
11717,A-Jun
11718,A-Apr
11719,A-Jun
11720,A-Jun
11721,A-Sep
11722,A-Jul
11723,A-Jun
11726,A-May
11727,A-Mar
11728,A-Jun
11729,A-Dec
11730,A-Dec
11731,A-Jul
11748,A-Aug
11749,A-Dec
11750,A-Jun
11751,A-Jul
11752,A-Jul
11753,A-Aug
11754,A-Jul
11757,A-Apr
11758,A-Mar
11759,A-Nov
11760,A-Jun
11761,A-Jul
11762,A-Dec
11763,A-Sep
11764,A-Sep
11765,A-Apr
11766,A-Jul
11767,A-Sep
11769,A-Sep
11771,A-Dec
11772,A-Sep
11773,A-Aug
11775,A-Jul
11778,A-Dec
11779,A-Dec
11781,A-Dec
11782,A-Dec
11784,A-Dec
11785,A-Jan
11788,A-Jan
11790,A-Mar
11791,A-May
11792,A-Mar
11793,A-Jun
11794,A-Dec
11795,A-Mar
11797,A-May
11798,A-Apr
11799,A-Jun
11800,A-Jun
11801,A-Aug
11802,A-Dec
11803,A-Jan
11805,A-Dec
11807,A-Dec
11808,A-Dec
11809,A-Dec
11810,A-Oct
11811,A-Jun
11812,A-Jul
11813,A-Oct
11814,A-Aug
11816,A-Dec
11817,A-Dec
11820,A-Dec
11821,A-Aug
11822,A-Apr
11824,A-Mar
11825,A-Mar
11826,A-Dec
11827,A-Mar
11828,A-Dec
11829,A-Aug
11830,A-Jun
11831,A-Jun
11832,A-Jul
11833,A-Dec
11836,A-Sep
11838,A-Aug
11842,A-Dec
11845,A-Dec
11849,A-Dec
11851,A-Dec
11852,A-Dec
11853,A-Dec
11856,A-Dec
11858,A-Dec
11859,A-Dec
11861,A-Dec
11862,A-Dec
11863,A-Apr
11864,A-Dec
11865,A-Sep
11867,A-Dec
11868,A-Jun
11869,A-Sep
11870,A-Sep
11871,A-Jul
11872,A-Sep
11873,A-Dec
11874,A-May
11875,A-Dec
11876,A-Dec
11879,A-Jun
11880,A-Dec
11881,A-Oct
11882,A-Sep
11883,A-Sep
11886,A-Dec
11891,A-Dec
11892,A-Dec
11894,A-Dec
11895,A-Dec
11896,A-Dec
11898,A-Dec
11899,A-Dec
11900,A-Dec
11902,A-Dec
11903,A-Oct
11904,A-Oct
11906,A-Sep
11909,A-Dec
11910,A-Oct
11912,A-Jun
11913,A-Jul
11914,A-May
11915,A-Jun
11917,A-Dec
11919,A-Jul
11921,A-Dec
11923,A-Dec
11924,A-Dec
11925,A-Dec
11926,A-Dec
11928,A-Dec
11929,A-Dec
11930,A-Nov
11931,A-Dec
11933,A-Oct
11934,A-Oct
11935,A-Nov
11936,A-Oct
11937,A-Nov
11938,A-Sep
11939,A-Sep
11940,A-Dec
11941,A-Dec
11942,A-Dec
11943,A-Dec
11945,A-Dec
11946,A-May
11947,A-Jun
11948,A-Dec
11949,A-Dec
11950,A-Dec
11951,A-Sep
11952,A-Jun
11953,A-Dec
11960,A-Dec
11961,A-Jun
11962,A-Dec
11963,A-Jun
11964,A-Jun
11965,A-Dec
11966,A-Dec
11967,A-Dec
11968,A-Dec
11969,A-Dec
11970,A-Jun
11971,A-Dec
11972,A-Nov
11973,A-Jun
11975,A-Nov
11976,A-Feb
11977,A-Dec
11978,A-Nov
11980,A-Mar
11981,A-Dec
11982,A-Sep
11984,A-Dec
11985,A-Dec
11986,A-Dec
11987,A-Dec
11988,A-Dec
11989,A-Dec
11990,A-Nov
11991,A-Dec
11993,A-Dec
12038,A-Sep
12039,A-Dec
12040,A-Dec
12041,A-Dec
12042,A-Dec
12044,A-Dec
12045,A-Dec
12046,A-Dec
12047,A-Dec
12048,A-Dec
12049,A-Dec
12051,A-Dec
12052,A-Dec
12053,A-Dec
12054,A-Dec
12055,A-Dec
12057,A-Dec
12058,A-Dec
12059,A-Jan
12060,A-Dec
12061,A-Jun
12062,A-Dec
12064,A-Dec
12065,A-Mar
12066,A-Dec
12067,A-Dec
12068,A-Dec
12069,A-Dec
12070,A-Dec
12071,A-Aug
12072,A-Jul
12073,A-Dec
12074,A-Dec
12075,A-Jun
12076,A-Dec
12078,A-Dec
12085,A-Dec
12086,A-Dec
12087,A-Dec
12088,A-Sep
12089,A-Dec
12090,A-Dec
12091,A-Dec
12092,A-Dec
12093,A-Dec
12094,A-Jul
12095,A-Dec
12096,A-Dec
12097,A-Dec
12098,A-Dec
12099,A-Dec
12100,A-Dec
12101,A-Dec
12102,A-May
12103,A-Dec
12104,A-Dec
12106,A-Jan
12107,A-Dec
12108,A-Dec
12109,A-Dec
12110,A-Dec
12111,A-Dec
12112,A-Dec
12113,A-Dec
12115,A-Dec
12116,A-Dec
12117,A-May
12118,A-Dec
12119,A-Dec
12120,A-Sep
12121,A-Dec
12122,A-Jan
12123,A-Jan
12125,A-Dec
12127,A-Dec
12128,A-Dec
12129,A-Dec
12131,A-Apr
12132,A-Dec
12133,A-Dec
12134,A-Dec
12135,A-Mar
12136,A-Jun
12137,A-Dec
12138,A-Dec
12139,A-Dec
12140,A-Dec
12141,A-Jun
12142,A-May
12143,A-Oct
12144,A-Dec
12145,A-Dec
12146,A-Jun
12148,A-Dec
12154,A-Dec
12155,A-Dec
12156,A-Sep
12158,A-Dec
12159,A-Dec
12160,A-Oct
12161,A-Aug
12162,A-Mar
12163,A-Mar
12164,A-Dec
12165,A-Sep
12166,A-Sep
12168,A-Dec
12169,A-Dec
12170,A-Jan
12171,A-Jan
12172,A-Jan
12173,A-May
12174,A-Dec
12175,A-Jun
12176,A-Sep
12177,A-Jun
12178,A-May
12179,A-Dec
12181,A-Mar
12182,A-Dec
12183,A-Sep
12184,A-Dec
12187,A-Dec
12188,A-Oct
12189,A-Dec
12190,A-Jun
12191,A-Jun
12192,A-Dec
12193,A-Jan
12194,A-Dec
12195,A-Dec
12197,A-Dec
12198,A-Dec
12199,A-Dec
12200,A-Dec
12201,A-Mar
12202,A-Oct
12203,A-Dec
12204,A-Apr
12205,A-Feb
12206,A-Dec
12208,A-Jan
12209,A-Dec
12211,A-Dec
12212,A-Dec
12214,A-Jun
12215,A-Dec
12216,A-Jun
12217,A-Sep
12218,A-Aug
12219,A-Dec
12220,A-Dec
12221,A-Jan
12222,A-Dec
12225,A-Dec
12226,A-Oct
12227,A-Jul
12228,A-Dec
12229,A-Sep
12230,A-Dec
12231,A-Nov
12232,A-Jun
12233,A-Dec
12234,A-Jan
12235,A-Sep
12236,A-Mar
12237,A-Feb
12238,A-Mar
12240,A-Dec
12241,A-Oct
12242,A-Dec
12244,A-Sep
12245,A-Dec
12246,A-Dec
12247,A-Dec
12248,A-Mar
12251,A-Dec
12252,A-Dec
12254,A-Mar
12255,A-Dec
12256,A-Mar
12258,A-Jan
12259,A-Sep
12260,A-Dec
12261,A-Dec
12262,A-Dec
12264,A-Mar
12265,A-Dec
12267,A-Jan
12268,A-Mar
12271,A-Sep
12272,A-Dec
12273,A-Dec
12274,A-Dec
12276,A-Dec
12278,A-Dec
12280,A-Feb
12281,A-Jun
12282,A-Jan
12283,A-May
12285,A-Apr
12287,A-Jun
12288,A-Dec
12290,A-Mar
12291,A-Mar
12293,A-Dec
12295,A-Dec
12296,A-Jun
12298,A-Sep
12299,A-Jun
12300,A-Apr
12301,A-Dec
12302,A-Jan
12303,A-Oct
12304,A-Sep
12305,A-Mar
12306,A-Mar
12307,A-Mar
12308,A-Dec
12309,A-Jun
12310,A-Dec
12312,A-Dec
12313,A-Sep
12314,A-Dec
12315,A-Dec
12316,A-Aug
12317,A-Dec
12318,A-Dec
12319,A-Dec
12321,A-Dec
12323,A-Dec
12324,A-Apr
12325,A-Dec
12326,A-Dec
12327,A-Dec
12328,A-Dec
12329,A-Dec
12330,A-Mar
12331,A-Dec
12332,A-Jun
12333,A-Mar
12334,A-Dec
12335,A-Dec
12336,A-Mar
12337,A-Mar
12339,A-Mar
12341,A-Dec
12342,A-Dec
12343,A-Dec
12344,A-Jan
12345,A-Dec
12347,A-Dec
12348,A-Mar
12350,A-Sep
12351,A-Dec
12353,A-Dec
12355,A-Dec
12356,A-Mar
12357,A-Mar
12358,A-Dec
12359,A-Dec
12360,A-Mar
12361,A-Dec
12362,A-Jan
12363,A-Mar
12364,A-Feb
12365,A-Dec
12367,A-Dec
12368,A-Dec
12369,A-Dec
12370,A-Nov
12371,A-Jun
12373,A-Dec
12374,A-Dec
12375,A-Jun
12376,A-Mar
12377,A-Dec
12378,A-Jun
12379,A-Apr
12380,A-Jan
12382,A-Dec
12383,A-Dec
12384,A-Dec
12385,A-Dec
12386,A-Dec
12387,A-Dec
12388,A-Dec
12389,A-Dec
12390,A-Jun
12391,A-Dec
12393,A-Apr
12395,A-Oct
12396,A-Dec
12397,A-Dec
12398,A-Dec
12399,A-Aug
12400,A-May
12401,A-Jan
12402,A-Aug
12406,A-Dec
12407,A-Jun
12408,A-Dec
12409,A-Sep
12411,A-Dec
12414,A-Nov
12416,A-Sep
12417,A-Dec
12418,A-Sep
12419,A-Dec
12422,A-Jul
12423,A-Dec
12427,A-Nov
12428,A-Dec
12429,A-Dec
12430,A-Nov
12431,A-Dec
12433,A-Sep
12435,A-Mar
12438,A-Dec
12439,A-Dec
12440,A-Sep
12443,A-Dec
12446,A-Dec
12447,A-Dec
12448,A-Dec
12450,A-Dec
12451,A-Dec
12452,A-Jun
12453,A-Jan
12454,A-Dec
12456,A-Sep
12457,A-Dec
12458,A-Jun
12459,A-Dec
12460,A-Jun
12461,A-Mar
12462,A-Dec
12463,A-Jun
12464,A-Jun
12465,A-Dec
12466,A-Dec
12467,A-Mar
12468,A-Mar
12470,A-Feb
12472,A-Mar
12473,A-Jul
12478,A-Dec
12479,A-Jun
12480,A-Mar
12481,A-Jan
12483,A-Dec
12485,A-Dec
12486,A-Dec
12487,A-Dec
12488,A-Jun
12489,A-Jul
12492,A-Feb
12493,A-Dec
12494,A-Dec
12495,A-Dec
12496,A-Oct
12497,A-Dec
12498,A-Dec
12499,A-Jun
12500,A-Apr
12501,A-Dec
12503,A-Dec
12504,A-Jun
12505,A-Dec
12506,A-Dec
12507,A-Dec
12510,A-Mar
12511,A-Mar
12512,A-Jun
12513,A-Feb
12514,A-Dec
12516,A-Jun
12517,A-Jun
12518,A-Oct
12519,A-Dec
12520,A-Mar
12523,A-Jan
12524,A-Mar
12525,A-Dec
12526,A-Dec
12527,A-Dec
12528,A-Dec
12529,A-Feb
12530,A-May
12531,A-Jun
12532,A-Dec
12533,A-Dec
12535,A-Mar
12536,A-Dec
12537,A-Feb
12538,A-May
12539,A-Dec
12540,A-Nov
12542,A-Oct
12544,A-Dec
12545,A-Dec
12546,A-Mar
12547,A-Mar
12548,A-Jun
12553,A-Apr
12554,A-Dec
12555,A-Dec
12557,A-Dec
12558,A-May
12561,A-Jun
12562,A-Jul
12563,A-Dec
12564,A-Dec
12565,A-Dec
12566,A-Dec
12567,A-Mar
12568,A-Sep
12569,A-Dec
12570,A-Dec
12571,A-Dec
12572,A-Jul
12573,A-Dec
12576,A-Oct
12577,A-Dec
12579,A-Jun
12580,A-Dec
12581,A-Jun
12582,A-May
12583,A-Jun
12585,A-Dec
12586,A-Dec
12587,A-Dec
12588,A-Jun
12589,A-Dec
12592,A-Dec
12594,A-Jun
12595,A-Jun
12597,A-Jan
12598,A-Dec
12600,A-Sep
12601,A-Jun
12602,A-Jun
12603,A-Dec
12604,A-Dec
12606,A-Jun
12607,A-Dec
12608,A-Jun
12609,A-Nov
12611,A-Mar
12612,A-Dec
12613,A-Dec
12614,A-Jun
12615,A-Dec
12618,A-Nov
12619,A-Aug
12620,A-Apr
12622,A-Oct
12623,A-Apr
12624,A-Dec
12625,A-Dec
12626,A-Jun
12627,A-Jun
12628,A-Dec
12629,A-Dec
12630,A-Mar
12631,A-Jan
12632,A-Apr
12633,A-Dec
12634,A-Sep
12635,A-Dec
12636,A-Mar
12637,A-Dec
12638,A-Jun
12639,A-Dec
12640,A-Dec
12642,A-Jan
12648,A-Dec
12651,A-Dec
12652,A-Jun
12653,A-Apr
12654,A-Dec
12656,A-Dec
12658,A-Jun
12659,A-Jul
12660,A-Jan
12661,A-Apr
12662,A-Jun
12663,A-Sep
12664,A-Apr
12665,A-Aug
12666,A-Jun
12667,A-May
12668,A-Jul
12671,A-May
12673,A-Dec
12674,A-Apr
12675,A-Dec
12678,A-Jul
12679,A-Jun
12682,A-Jul
12683,A-Aug
12684,A-Dec
12685,A-Dec
12687,A-Oct
12689,A-Nov
12690,A-Dec
12691,A-Dec
12692,A-Dec
12693,A-Dec
12694,A-Dec
12695,A-Dec
12697,A-Dec
12698,A-Aug
12699,A-Sep
12704,A-Dec
12705,A-Mar
12707,A-Dec
12709,A-Jun
12710,A-Dec
12711,A-Sep
12712,A-Mar
12714,A-Dec
12715,A-Dec
12716,A-Sep
12717,A-Oct
12719,A-Dec
12721,A-Dec
12722,A-Oct
12723,A-Dec
12724,A-Dec
12725,A-Jun
12726,A-Dec
12727,A-Dec
12728,A-Dec
12729,A-Jun
12730,A-Dec
12731,A-Jun
12732,A-Dec
12733,A-Jan
12734,A-Jun
12735,A-Dec
12737,A-Sep
12738,A-Dec
12739,A-Dec
12740,A-Apr
12742,A-Dec
12744,A-Sep
12746,A-Dec
12747,A-Apr
12749,A-Dec
12750,A-May
12751,A-Dec
12752,A-Dec
12753,A-Mar
12754,A-May
12755,A-Dec
12756,A-Dec
12757,A-Dec
12758,A-Jun
12759,A-Oct
12760,A-Feb
12761,A-Dec
12762,A-Sep
12763,A-Dec
12764,A-Jun
12765,A-Dec
12766,A-Dec
12767,A-Dec
12768,A-Dec
12769,A-Dec
12770,A-Jan
12771,A-Jun
12773,A-Dec
