,gvkey,linkprim,liid,linktype,lpermno,lpermco,usedflag,linkdt,linkenddt
75583,205942,C,90,LC,88673.0,40152.0,1.0,1997-08-29,
75584,205950,C,00X,NU,,,-1.0,1997-10-01,2000-09-28
75585,205950,P,90,NU,,,-1.0,2005-01-05,2005-02-28
75586,205950,P,90,LC,88631.0,39163.0,1.0,2000-09-29,2005-01-04
75587,206059,C,00X,NR,,,-1.0,2001-04-01,2002-12-22
75588,206059,P,90,NU,,,-1.0,2007-06-08,
75589,206059,P,90,LC,89619.0,43785.0,1.0,2002-12-23,2007-06-07
75590,206184,C,00X,NU,,,-1.0,1998-10-01,2001-06-10
75591,206184,P,90,NU,,,-1.0,2006-07-28,2006-09-29
75592,206184,P,90,LC,89019.0,41696.0,1.0,2001-06-11,2006-07-27
75593,206211,C,00X,NU,,,-1.0,1996-01-01,1997-10-19
75594,206211,P,90,LU,85467.0,15765.0,1.0,1997-10-20,
75595,206365,C,00X,NR,,,-1.0,2011-07-01,2013-12-04
75596,206365,P,01,LC,14351.0,54679.0,1.0,2013-12-05,2015-05-29
75597,206366,C,00X,NU,,,-1.0,1995-08-01,1996-05-20
75598,206366,P,90,NU,,,-1.0,2000-11-08,2001-06-29
75599,206366,P,90,LU,83562.0,14640.0,1.0,1996-05-21,2000-11-07
75600,206468,C,00X,NR,,,-1.0,1996-01-01,1998-02-16
75601,206468,P,90,NR,,,-1.0,2010-01-01,
75602,206468,P,90,LC,85793.0,34662.0,1.0,1998-02-17,2009-12-31
75603,206703,C,00X,NU,,,-1.0,1995-01-01,1996-06-05
75604,206703,P,90,NU,,,-1.0,2007-06-23,2007-09-28
75605,206703,P,90,LU,83610.0,31677.0,1.0,1996-06-06,2007-06-22
75606,206703,J,91,NU,,,-1.0,1998-04-30,2003-07-31
75607,206956,C,00X,NU,,,-1.0,1998-01-01,2000-08-23
75608,206956,P,90,NU,,,-1.0,2007-05-18,
75609,206956,P,90,LC,88489.0,38392.0,1.0,2000-08-24,2007-05-17
75610,207154,C,00X,NU,,,-1.0,1996-07-01,1998-07-23
75611,207154,C,90,NU,,,-1.0,2000-09-08,
75612,207154,C,90,LU,86275.0,16229.0,1.0,1998-07-24,2000-09-07
75613,207383,C,00X,NU,,,-1.0,1998-01-01,1999-10-28
75614,207383,P,90,NR,,,-1.0,2001-09-29,2004-12-31
75615,207383,P,90,LC,87366.0,17294.0,1.0,1999-10-29,2001-09-28
75616,208057,P,90,NR,,,-1.0,1994-04-29,1997-11-13
75617,208057,P,90,LC,85602.0,32143.0,1.0,1997-11-14,
75618,208059,C,00X,NR,,,-1.0,1997-04-01,2001-05-17
75619,208059,P,90,LC,88999.0,41591.0,1.0,2001-05-18,2002-12-13
75620,208068,P,90,NU,,,-1.0,1995-10-31,2000-05-31
75621,208068,C,90,NU,,,-1.0,2000-06-01,2000-06-01
75622,208068,N,90,NU,,,-1.0,2000-06-02,2000-06-29
75623,208068,N,92,NR,,,-1.0,2000-06-30,2000-08-31
75624,208068,P,92,NR,,,-1.0,2000-09-01,2000-09-06
75625,208068,P,92,LC,88645.0,37742.0,1.0,2000-09-07,2018-04-30
75626,208068,P,93,LC,88375.0,37742.0,1.0,2000-06-02,2000-08-31
75627,208068,J,93,LC,88375.0,37742.0,1.0,2000-09-01,2000-09-06
75628,208079,P,90,NR,,,-1.0,1994-11-30,2008-03-16
75629,208079,P,90,LC,92609.0,52981.0,1.0,2008-03-17,
75630,208297,C,00X,NU,,,-1.0,1991-01-01,1996-11-25
75631,208297,P,90,LU,84256.0,15180.0,1.0,1996-11-26,1999-12-31
75632,208323,C,00X,NR,,,-1.0,2011-04-01,2013-09-24
75633,208323,P,90,LC,14140.0,54543.0,1.0,2013-09-25,
75634,208467,C,00X,NU,,,-1.0,1994-07-01,1996-07-22
75635,208467,C,90,NU,,,-1.0,2000-03-04,
75636,208467,C,90,LU,83786.0,14833.0,1.0,1996-07-23,2000-03-03
75637,208625,C,00X,NU,,,-1.0,1994-07-01,1996-07-30
75638,208625,P,01,LU,85779.0,38043.0,1.0,1998-01-20,2000-03-31
75639,208625,C,01C,NU,,,-1.0,1996-07-31,1998-01-19
75640,208625,N,01C,LX,85779.0,38043.0,-1.0,1998-01-20,2000-03-31
75641,209341,C,00X,NR,,,-1.0,1998-01-01,2000-09-18
75642,209341,P,90,LC,88612.0,39148.0,1.0,2000-09-19,
75643,209382,P,90,NU,,,-1.0,1998-04-30,2002-02-28
75644,209382,C,90,NU,,,-1.0,2002-03-01,2002-03-21
75645,209382,N,90,NU,,,-1.0,2002-03-22,2017-11-30
75646,209382,P,91,LC,89330.0,37665.0,1.0,2002-03-22,
75647,209386,C,00X,NR,,,-1.0,1999-01-01,2001-10-17
75648,209386,P,90,NU,,,-1.0,2007-12-06,
75649,209386,P,90,LC,89197.0,42289.0,1.0,2001-10-18,2007-12-05
75650,209410,P,90,NR,,,-1.0,1998-09-30,2000-07-31
75651,209410,C,90,NR,,,-1.0,2000-08-01,2000-08-14
75652,209410,N,90,NR,,,-1.0,2000-08-15,2001-08-31
75653,209410,C,92,NR,,,-1.0,2013-06-08,
75654,209410,C,92,LC,88494.0,38397.0,1.0,2000-08-15,2013-06-07
75655,209410,J,93,NR,,,-1.0,2000-11-30,2002-01-31
75656,209418,C,00X,NU,,,-1.0,1994-01-01,1994-10-13
75657,209418,P,90,LU,81049.0,30506.0,1.0,1994-10-14,2018-10-31
75658,210032,P,01,LC,57913.0,3133.0,1.0,2012-11-09,2018-02-13
75659,210418,C,00X,NU,,,-1.0,1995-01-01,1996-10-30
75660,210418,P,90,NU,,,-1.0,1996-10-31,2001-03-31
75661,210418,C,90,NU,,,-1.0,2001-04-01,2001-04-05
75662,210418,N,90,NU,,,-1.0,2001-04-06,2001-05-31
75663,210418,P,91,LC,88953.0,41444.0,1.0,2001-04-06,
75664,210607,C,00X,NR,,,-1.0,1991-10-01,1995-02-27
75665,210607,P,90,NR,,,-1.0,1995-02-28,1996-02-20
75666,210607,P,90,LC,82854.0,31578.0,1.0,1996-02-21,2004-04-23
75667,210607,N,90C,LX,82854.0,31578.0,-1.0,1996-08-30,2004-04-23
75668,210607,N,91,NR,,,-1.0,1996-07-31,2003-01-31
75669,210607,J,92,NR,,,-1.0,1996-07-31,1998-03-31
75670,211009,C,00X,NU,,,-1.0,1997-04-01,1999-03-10
75671,211009,P,90,LU,86776.0,16435.0,1.0,1999-03-11,
75672,211322,C,00X,NR,,,-1.0,1999-04-01,2001-05-14
75673,211322,P,90,NR,,,-1.0,2010-10-14,2012-03-30
75674,211322,P,90,LC,88995.0,41586.0,1.0,2001-05-15,2010-10-13
75675,211329,C,00X,NR,,,-1.0,1995-01-01,2000-06-19
75676,211329,P,90,NR,,,-1.0,2003-08-14,
75677,211329,P,90,LC,88312.0,37677.0,1.0,2000-06-20,2003-08-13
75678,211531,C,00X,NR,,,-1.0,1995-01-01,1996-09-11
75679,211531,P,90,NU,,,-1.0,2007-07-21,2008-01-31
75680,211531,P,90,LC,83923.0,14953.0,1.0,1996-09-12,2007-07-20
75681,211588,C,00X,NU,,,-1.0,1994-07-01,1996-09-30
75682,211588,C,90,NU,,,-1.0,2002-10-25,2009-04-30
75683,211588,C,90,LU,84138.0,15001.0,1.0,1996-10-01,2002-10-24
75684,211732,C,00X,NR,,,-1.0,2004-01-01,2006-03-23
75685,211732,P,90,LC,91133.0,50467.0,1.0,2006-03-24,
75686,211790,C,00X,NR,,,-1.0,1995-01-01,1995-06-27
75687,211790,P,90,NR,,,-1.0,2002-05-30,2004-01-30
75688,211790,P,90,LC,81727.0,13809.0,1.0,1995-06-28,2002-05-29
75689,211790,C,99X,NR,,,-1.0,2004-01-31,2005-06-30
75690,211819,P,90,NR,,,-1.0,1996-06-28,1999-10-06
75691,211819,P,90,LC,87280.0,36350.0,1.0,1999-10-07,
75692,211897,C,00X,NR,,,-1.0,1999-01-01,2001-02-19
75693,211897,P,90,NU,,,-1.0,2006-12-19,2007-02-28
75694,211897,P,90,LC,88902.0,41264.0,1.0,2001-02-20,2006-12-18
75695,212296,C,00X,NR,,,-1.0,2001-01-01,2002-11-14
75696,212296,C,01,NU,,,-1.0,2004-07-09,
75697,212296,C,01,LC,89564.0,43681.0,1.0,2002-11-15,2004-07-08
75698,212310,C,00X,NR,,,-1.0,2008-01-01,2010-08-04
75699,212310,P,01,NR,,,-1.0,2012-07-26,
75700,212310,P,01,LC,12077.0,53489.0,1.0,2010-08-05,2012-07-25
75701,212340,C,00X,NU,,,-1.0,1995-07-01,1998-03-26
75702,212340,P,90,LU,85888.0,16024.0,1.0,1998-03-27,2019-01-31
75703,212538,C,00X,NR,,,-1.0,1997-04-01,1998-05-28
75704,212538,C,90,NU,,,-1.0,1998-05-29,1998-05-31
75705,212538,P,90,NU,,,-1.0,1998-06-01,1999-11-30
75706,212538,C,90,NU,,,-1.0,1999-12-01,1999-12-07
75707,212538,N,90,NU,,,-1.0,1999-12-08,2003-05-30
75708,212538,P,91,NR,,,-1.0,2004-09-28,2005-02-28
75709,212538,P,91,LC,87460.0,36553.0,1.0,1999-12-08,2004-09-27
75710,212538,C,99X,NR,,,-1.0,2005-03-01,2006-01-31
75711,212639,C,00X,NR,,,-1.0,1995-07-01,1997-10-06
75712,212639,P,01,NR,,,-1.0,2010-07-02,2016-02-29
75713,212639,P,01,LC,85494.0,15742.0,1.0,1997-10-07,2010-07-01
75714,212639,J,02,NR,,,-1.0,2007-10-31,2007-11-30
75715,212685,C,00X,NU,,,-1.0,1996-04-01,1996-08-18
75716,212685,P,90,LU,83913.0,14917.0,1.0,1996-08-19,1998-11-30
75717,212773,P,90,NR,,,-1.0,1996-10-31,1998-11-08
75718,212773,P,90,NR,,,-1.0,2008-09-12,
75719,212773,P,90,LC,86404.0,34910.0,1.0,1998-11-09,2008-09-11
75720,212778,C,00X,NU,,,-1.0,1995-01-01,1996-09-26
75721,212778,P,90,NU,,,-1.0,2000-02-26,2000-11-30
75722,212778,P,90,LU,83999.0,31746.0,1.0,1996-09-27,2000-02-25
75723,212782,C,00X,NR,,,-1.0,1995-01-01,1996-09-29
75724,212782,P,90,NR,,,-1.0,1996-09-30,1996-09-30
75725,212782,P,90,LC,83987.0,31733.0,1.0,1996-10-01,
75726,212782,J,91,NR,,,-1.0,2013-07-31,2018-01-31
75727,212950,P,90,NR,,,-1.0,2006-11-30,2009-10-08
75728,212950,P,90,LC,93067.0,53236.0,1.0,2009-10-09,
75729,213050,C,00X,NU,,,-1.0,1997-01-01,1998-01-20
75730,213050,P,90,LU,85747.0,15925.0,1.0,1998-01-21,2001-10-31
75731,213050,J,90C,LX,85747.0,15925.0,-1.0,1998-01-21,2001-10-31
75732,213288,C,00X,NR,,,-1.0,1999-01-01,2000-07-20
75733,213288,P,90,LC,88392.0,37901.0,1.0,2000-07-21,
75734,213288,J,91,NR,,,-1.0,2002-03-28,2003-06-30
75735,213297,C,00X,NR,,,-1.0,2000-01-01,2005-08-04
75736,213297,P,90,NR,,,-1.0,2008-03-13,2008-05-31
75737,213297,P,90,LC,90841.0,47190.0,1.0,2005-08-05,2008-03-12
75738,213412,C,00X,NR,,,-1.0,1998-01-01,1998-04-29
75739,213412,P,90,LC,88659.0,39129.0,1.0,2000-10-02,
75740,213412,C,92,NR,,,-1.0,1998-04-30,2000-09-25
75741,213412,N,92,NR,,,-1.0,2000-09-26,2001-03-30
75742,213412,J,95,LC,88586.0,39129.0,1.0,2000-09-26,2000-12-28
75743,213437,C,00X,NU,,,-1.0,1995-10-01,1997-02-23
75744,213437,P,90,LU,84579.0,31914.0,1.0,1997-02-24,1998-08-31
75745,213437,C,99X,NU,,,-1.0,1998-09-01,2000-01-31
75746,213449,P,90,NR,,,-1.0,1997-03-31,2000-07-31
75747,213449,N,90,NR,,,-1.0,2000-08-01,2001-04-30
75748,213449,N,91,NR,,,-1.0,1998-04-30,2000-07-31
75749,213449,P,91,NR,,,-1.0,2000-08-01,2000-08-01
75750,213449,P,91,NR,,,-1.0,2007-07-20,2009-07-31
75751,213449,P,91,LC,88483.0,38387.0,1.0,2000-08-02,2007-07-19
75752,214526,C,00X,NR,,,-1.0,1995-01-01,1997-11-13
75753,214526,P,90,NR,,,-1.0,2010-11-12,
75754,214526,P,90,LC,85617.0,32155.0,1.0,1997-11-14,2010-11-11
75755,214862,C,00X,NU,,,-1.0,1995-04-01,1997-12-10
75756,214862,P,90,NU,,,-1.0,2002-07-13,2002-09-30
75757,214862,P,90,LU,85687.0,15879.0,1.0,1997-12-11,2002-07-12
75758,215422,P,90,NR,,,-1.0,2008-10-31,2014-01-27
75759,215422,P,90,NR,,,-1.0,2017-03-10,
75760,215422,P,90,LC,14394.0,54699.0,1.0,2014-01-28,2017-03-09
75761,216019,C,00X,NR,,,-1.0,2003-01-01,2005-03-14
75762,216019,N,02,NR,,,-1.0,2009-08-31,
75763,216019,C,90,LC,90631.0,46439.0,1.0,2005-03-15,2017-06-30
75764,216019,J,90,LC,90631.0,46439.0,1.0,2017-07-01,2017-07-31
75765,216019,P,91,NR,,,-1.0,2018-03-29,
75766,217200,C,00X,NR,,,-1.0,1997-09-01,1999-11-02
75767,217200,P,90,LC,87381.0,17307.0,1.0,1999-11-03,
75768,218399,C,00X,NR,,,-1.0,1996-04-01,1998-06-21
75769,218399,P,90,NR,,,-1.0,2004-08-19,2004-11-30
75770,218399,P,90,LC,86110.0,35284.0,1.0,1998-06-22,2004-08-18
75771,218399,C,91,NR,,,-1.0,2009-06-30,2009-08-31
75772,218399,P,91,NR,,,-1.0,2009-09-01,
75773,219806,C,00X,NR,,,-1.0,1998-04-01,2000-03-27
75774,219806,P,90,LC,87662.0,36956.0,1.0,2000-03-28,2002-05-02
75775,219806,C,99X,NR,,,-1.0,2002-05-03,2002-06-28
75776,220211,P,01,LC,14919.0,55019.0,1.0,2014-09-24,
75777,220211,P,90,NR,,,-1.0,2008-10-31,2014-08-31
75778,220211,C,90,NR,,,-1.0,2014-09-01,2014-09-23
75779,220211,N,90,NR,,,-1.0,2014-09-24,2014-09-30
75780,220235,C,90,NU,,,-1.0,1991-10-31,1999-12-09
75781,220235,C,90,NU,,,-1.0,2001-03-14,2001-11-30
75782,220235,C,90,LU,87519.0,17501.0,1.0,1999-12-10,2001-03-13
75783,220235,C,99X,NU,,,-1.0,2001-12-01,2002-03-28
75784,220474,C,00X,NR,,,-1.0,2009-01-01,2009-09-29
75785,220474,P,90,LC,87540.0,36615.0,1.0,2009-09-30,2018-05-31
75786,220487,C,00X,NR,,,-1.0,1995-01-01,1997-11-06
75787,220487,P,90,LC,85616.0,32154.0,1.0,1997-11-07,
75788,220489,C,00X,NU,,,-1.0,1996-01-01,1996-12-10
75789,220489,P,90,LU,84360.0,31814.0,1.0,1996-12-11,1999-05-28
75790,220489,C,99X,NU,,,-1.0,1999-05-29,2001-03-30
75791,220507,C,00X,NR,,,-1.0,1995-01-01,1996-12-10
75792,220507,N,02,NR,,,-1.0,2003-11-28,2005-04-30
75793,220507,C,02,NR,,,-1.0,2005-05-01,2006-06-30
75794,220507,P,90,LC,84369.0,31828.0,1.0,1996-12-11,2005-04-06
75795,220508,C,00X,NU,,,-1.0,1993-01-01,1993-05-27
75796,220508,C,91,NU,,,-1.0,1993-05-28,1993-06-29
75797,220508,N,91,NU,,,-1.0,1993-06-30,2003-07-31
75798,220508,P,92,NU,,,-1.0,1993-06-30,1994-05-16
75799,220508,P,92,NU,,,-1.0,2005-11-15,2007-10-31
75800,220508,P,92,LU,80597.0,30406.0,1.0,1994-05-17,2005-11-14
75801,220508,J,93,NU,,,-1.0,1998-04-30,2003-06-30
75802,220546,C,00X,NR,,,-1.0,1999-01-01,2001-06-17
75803,220546,P,90,LC,89016.0,41691.0,1.0,2001-06-18,
75804,220579,C,00X,NR,,,-1.0,2001-01-01,2002-12-09
75805,220579,P,90,LC,89621.0,43787.0,1.0,2002-12-10,2004-08-06
75806,220579,P,91,NR,,,-1.0,2008-12-31,
75807,220748,C,00X,NU,,,-1.0,1995-04-01,1996-12-12
75808,220748,P,90,NU,,,-1.0,2005-08-18,2005-10-31
75809,220748,P,90,LU,84307.0,15226.0,1.0,1996-12-13,2005-08-17
75810,220762,C,00X,NU,,,-1.0,1996-01-01,1997-05-29
75811,220762,P,90,LU,84775.0,31974.0,1.0,1997-05-30,2007-04-30
75812,220762,C,99X,NU,,,-1.0,2007-05-01,2007-05-31
75813,220940,C,00X,NR,,,-1.0,1996-01-01,1997-10-20
75814,220940,P,90,LC,85425.0,32109.0,1.0,1997-10-21,
75815,221127,C,00X,NR,,,-1.0,1998-01-01,2000-03-14
75816,221127,P,90,NR,,,-1.0,2003-03-22,2003-06-30
75817,221127,P,90,LC,87786.0,18416.0,1.0,2000-03-15,2003-03-21
75818,221127,J,91,NR,,,-1.0,2003-03-22,2003-06-30
75819,221127,J,91,LC,87787.0,18416.0,1.0,2000-03-15,2003-03-21
75820,221237,C,00X,NR,,,-1.0,1998-01-01,2000-05-08
75821,221237,P,90,NR,,,-1.0,2004-12-17,2005-02-28
75822,221237,P,90,LC,88243.0,37507.0,1.0,2000-05-09,2004-12-16
75823,221237,C,99X,NR,,,-1.0,2005-03-01,2005-12-30
75824,221261,C,00X,NR,,,-1.0,2000-01-01,2002-10-09
75825,221261,P,90,LC,89539.0,43625.0,1.0,2002-10-10,2013-03-31
75826,221261,C,90,LC,89539.0,43625.0,1.0,2013-04-01,2013-04-28
75827,221261,N,90,LC,89539.0,43625.0,1.0,2013-04-29,2013-06-05
75828,221261,P,91,NR,,,-1.0,2014-07-25,
75829,221261,P,91,LC,13832.0,54358.0,1.0,2013-04-29,2014-07-24
75830,221545,C,00X,NR,,,-1.0,1996-01-01,1997-09-29
75831,221545,P,90,NR,,,-1.0,1997-09-30,2006-09-25
75832,221545,P,90,LC,85337.0,32078.0,1.0,2006-09-26,
75833,221612,C,00X,NR,,,-1.0,1998-01-01,2000-12-03
75834,221612,P,90,NR,,,-1.0,2007-06-09,
75835,221612,P,90,LC,88842.0,41063.0,1.0,2000-12-04,2007-06-08
75836,221616,C,00X,NR,,,-1.0,1995-01-01,1996-11-17
75837,221616,P,90,NR,,,-1.0,2010-06-19,
75838,221616,P,90,LC,84165.0,31795.0,1.0,1996-11-18,2010-06-18
75839,221631,C,00X,NR,,,-1.0,1995-01-01,1997-03-12
75840,221631,P,90,LC,84646.0,31941.0,1.0,1997-03-13,2000-12-28
75841,221631,C,99X,NR,,,-1.0,2000-12-29,2001-06-29
75842,221636,C,00X,NR,,,-1.0,2008-10-31,2013-10-16
75843,221636,P,90,LC,14236.0,54599.0,1.0,2013-10-17,2016-05-31
75844,221777,C,00X,NU,,,-1.0,1994-10-01,1997-03-09
75845,221777,P,90,NU,,,-1.0,2005-09-21,2008-03-31
75846,221777,P,90,LU,84629.0,15379.0,1.0,1997-03-10,2005-09-20
75847,221821,C,00X,NR,,,-1.0,1999-04-01,2001-09-26
75848,221821,P,90,LC,89156.0,42127.0,1.0,2001-09-27,
75849,221963,C,00X,NR,,,-1.0,2000-01-01,2000-12-10
75850,221963,P,90,NR,,,-1.0,2003-06-11,2003-08-29
75851,221963,P,90,LC,88840.0,41061.0,1.0,2000-12-11,2003-06-10
75852,222111,P,90,NU,,,-1.0,1996-12-31,2000-07-31
75853,222111,C,90,NU,,,-1.0,2000-08-01,2000-08-09
75854,222111,N,90,NU,,,-1.0,2000-08-10,
75855,222111,P,92,LC,88490.0,38393.0,1.0,2000-08-10,
75856,222286,C,00X,NR,,,-1.0,1996-01-01,1997-01-21
75857,222286,P,90,NR,,,-1.0,2005-04-09,2005-05-31
75858,222286,P,90,LC,84431.0,15280.0,1.0,1997-01-22,2005-04-08
75859,222286,J,91,LC,88737.0,15280.0,1.0,2000-10-04,2005-04-08
75860,222286,C,99X,NR,,,-1.0,2005-06-01,2005-12-30
75861,222357,P,90,NR,,,-1.0,1998-04-30,
75862,222357,J,91,NR,,,-1.0,1998-04-30,2001-10-31
75863,222357,J,92,NR,,,-1.0,1998-04-30,2003-07-31
75864,222357,J,93,LC,92118.0,42124.0,1.0,2007-06-12,
75865,222519,C,00X,NR,,,-1.0,1998-01-01,1998-04-29
75866,222519,P,90,NR,,,-1.0,1998-04-30,1998-10-30
75867,222519,J,91,NR,,,-1.0,1998-04-30,1999-11-30
75868,222519,P,92,LC,86402.0,34908.0,1.0,1998-11-06,2016-02-29
75869,222519,C,92,LC,86402.0,34908.0,1.0,2016-03-01,2016-03-11
75870,222519,P,93,NR,,,-1.0,2016-07-29,
75871,222638,C,00X,NR,,,-1.0,1998-01-01,1998-11-29
75872,222638,P,90,NR,,,-1.0,1998-11-30,2011-08-08
75873,222638,P,90,LC,12972.0,34922.0,1.0,2011-08-09,
75874,223007,P,90,LC,84178.0,31807.0,1.0,1996-11-08,2006-04-03
75875,223007,C,91,NR,,,-1.0,1994-03-31,1996-11-07
75876,223007,N,91,LC,84177.0,31807.0,1.0,1996-11-08,2006-04-03
75877,223082,C,00X,NR,,,-1.0,2002-02-28,2007-06-18
75878,223082,P,92,LC,92146.0,52411.0,1.0,2007-06-19,
75879,223098,C,90,NR,,,-1.0,1996-09-30,2001-03-31
75880,223098,C,90,NR,,,-1.0,2001-04-01,2001-04-10
75881,223098,N,90,NR,,,-1.0,2001-04-11,2001-10-31
75882,223098,P,91,LC,88957.0,41450.0,1.0,2001-04-11,
75883,223148,C,00X,NR,,,-1.0,1999-04-01,1999-09-21
75884,223148,N,90,NR,,,-1.0,2000-06-17,2002-02-28
75885,223148,P,90,LC,87210.0,35273.0,1.0,1999-09-22,1999-09-30
75886,223148,C,90,LC,87210.0,35273.0,1.0,1999-10-01,1999-10-28
75887,223148,N,90,LC,87210.0,35273.0,1.0,1999-10-29,2000-06-16
75888,223148,P,91,LC,87275.0,35273.0,1.0,1999-10-29,2002-05-02
75889,223148,P,91,LC,87662.0,36956.0,1.0,2002-05-03,
75890,223547,P,90,NR,,,-1.0,1998-02-27,2001-09-30
75891,223547,J,90,NR,,,-1.0,2001-10-01,2002-02-28
75892,223547,J,91,NR,,,-1.0,1998-04-30,2002-02-28
75893,223547,P,92,LC,89192.0,42283.0,1.0,2001-10-31,
75894,223732,C,00X,NU,,,-1.0,1998-01-01,1999-07-11
75895,223732,P,90,NU,,,-1.0,2007-05-31,
75896,223732,P,90,LU,87094.0,16638.0,1.0,1999-07-12,2007-05-30
75897,223911,P,90,NR,,,-1.0,1999-03-31,2002-01-31
75898,223911,J,90,NR,,,-1.0,2002-02-01,2002-02-28
75899,223911,J,91,NR,,,-1.0,1999-03-31,2002-01-31
75900,223911,P,91,NR,,,-1.0,2002-02-01,2002-02-28
75901,223911,P,91,LC,89335.0,42920.0,1.0,2002-03-01,
75902,224604,C,00X,NR,,,-1.0,1997-01-01,1999-03-24
75903,224604,P,90,NR,,,-1.0,2008-03-27,
75904,224604,P,90,LC,86771.0,16447.0,1.0,1999-03-25,2008-03-26
75905,224796,C,00X,NU,,,-1.0,1997-01-01,1998-10-29
75906,224796,P,01,NU,,,-1.0,2003-02-14,
75907,224796,P,01,LU,86383.0,16301.0,1.0,1998-10-30,2003-02-13
75908,224817,C,00X,NR,,,-1.0,1998-01-01,1998-12-30
75909,224817,P,90,NR,,,-1.0,1998-12-31,1999-09-30
75910,224817,C,90,NR,,,-1.0,1999-10-01,1999-10-12
75911,224817,N,90,NR,,,-1.0,1999-10-13,2002-12-31
75912,224817,P,91,NR,,,-1.0,2002-12-07,2003-01-31
75913,224817,P,91,LC,87368.0,17194.0,1.0,1999-10-13,2002-12-06
75914,224817,C,99X,NR,,,-1.0,2003-02-01,2003-05-30
75915,225088,C,00X,NR,,,-1.0,1998-01-01,2000-09-28
75916,225088,P,90,LC,88637.0,39169.0,1.0,2000-09-29,2004-02-17
75917,225176,C,00X,NU,,,-1.0,1998-01-01,2001-01-22
75918,225176,P,90,NR,,,-1.0,2002-04-17,2008-10-31
75919,225176,P,90,LC,88861.0,41155.0,1.0,2001-01-23,2002-04-16
75920,225240,C,00X,NR,,,-1.0,1997-07-01,2000-10-02
75921,225240,P,90,NR,,,-1.0,2001-11-22,2003-07-31
75922,225240,P,90,LC,88722.0,40195.0,1.0,2000-10-03,2001-11-21
75923,228598,C,00X,NU,,,-1.0,1997-01-01,1999-03-23
75924,228598,P,90,NU,,,-1.0,2007-06-14,
75925,228598,P,90,LU,86750.0,35007.0,1.0,1999-03-24,2007-06-13
75926,228601,C,00X,NR,,,-1.0,1999-01-01,2001-08-15
75927,228601,C,00X,LC,89098.0,41973.0,1.0,2001-08-16,2001-08-30
75928,228601,P,90,NR,,,-1.0,2002-08-31,2003-03-31
75929,228601,P,90,LC,89098.0,41973.0,1.0,2001-08-31,2002-08-30
75930,230796,C,00X,NR,,,-1.0,1997-01-01,2000-03-15
75931,230796,P,01,LC,89678.0,18434.0,1.0,2003-02-04,2010-12-31
75932,230796,N,02,NR,,,-1.0,2004-02-27,2005-11-30
75933,230796,P,90,LC,87749.0,18434.0,1.0,2000-03-16,2003-01-31
75934,230796,C,90,LC,87749.0,18434.0,1.0,2003-02-01,2003-02-03
75935,231016,P,91,LC,17694.0,56342.0,1.0,2018-04-19,
75936,231905,C,00X,NR,,,-1.0,2001-01-01,2002-10-27
75937,231905,C,90,NR,,,-1.0,2004-04-30,2010-07-30
75938,231905,C,90,LC,89555.0,43641.0,1.0,2002-10-28,2004-04-29
75939,232623,C,00X,NR,,,-1.0,2006-01-01,2008-05-08
75940,232623,P,90,NR,,,-1.0,2009-11-28,
75941,232623,P,90,LC,92683.0,53024.0,1.0,2008-05-09,2009-11-27
75942,233038,C,00X,NR,,,-1.0,1998-01-01,2000-06-28
75943,233038,P,90,LC,88334.0,37709.0,1.0,2000-06-29,2006-12-27
75944,233038,C,99X,NR,,,-1.0,2006-12-30,2007-09-28
75945,233149,C,00X,NR,,,-1.0,1998-01-01,2001-04-25
75946,233149,P,90,NU,,,-1.0,2007-05-31,
75947,233149,P,90,LC,88967.0,41461.0,1.0,2001-04-26,2007-05-30
75948,233397,C,00X,NU,,,-1.0,1998-01-01,1999-12-08
75949,233397,P,90,NU,,,-1.0,2002-06-01,2002-07-31
75950,233397,P,90,LC,87524.0,17494.0,1.0,1999-12-09,2002-05-31
75951,233491,C,00X,NR,,,-1.0,2006-01-01,2011-03-10
75952,233491,P,01,LC,12629.0,53698.0,1.0,2011-03-11,
75953,237269,P,01,NR,,,-1.0,2014-01-31,2016-11-06
75954,237269,P,01,LC,16473.0,55796.0,1.0,2016-11-07,
75955,237820,P,90,NR,,,-1.0,2002-07-31,2013-04-30
75956,237820,P,91,NR,,,-1.0,2018-05-18,2018-07-05
75957,237820,P,91,LC,14019.0,54461.0,1.0,2013-07-24,2018-05-17
75958,237820,P,91,LC,14019.0,54461.0,1.0,2018-07-06,
75959,238157,C,00X,NR,,,-1.0,2000-01-01,2003-08-28
75960,238157,P,01,NR,,,-1.0,2006-02-28,2007-07-08
75961,238157,P,01,LC,92185.0,52531.0,1.0,2007-07-09,2017-11-30
75962,238157,C,90,NR,,,-1.0,2003-08-29,2005-02-28
75963,238157,C,90,NR,,,-1.0,2005-03-01,2006-02-27
75964,238157,N,90,NR,,,-1.0,2006-02-28,2007-03-30
75965,238185,C,00X,NR,,,-1.0,2000-01-01,2001-04-11
75966,238185,P,90,NR,,,-1.0,2002-07-16,2002-11-29
75967,238185,P,90,LC,88969.0,41463.0,1.0,2001-04-12,2002-07-15
75968,238455,C,00X,NR,,,-1.0,2004-01-01,2004-06-29
75969,238455,P,90,NR,,,-1.0,2009-02-27,2009-04-30
75970,238455,P,90,LC,90226.0,45300.0,1.0,2004-06-30,2009-02-26
75971,238455,C,99X,NR,,,-1.0,2009-05-01,2009-09-30
